system:index,B11,B2,B3,B4,B8,SCL,.geo
0,2725,1068,1486,1976,2226,5,"{""type"":""Point"",""coordinates"":[73.89270046101498,18.511309781988878]}"
1,2650,1062,1484,1950,2188,5,"{""type"":""Point"",""coordinates"":[73.89279518207016,18.51131033649942]}"
2,2650,1058,1460,1948,2252,5,"{""type"":""Point"",""coordinates"":[73.89288990312868,18.51131089096255]}"
3,2886,1086,1480,1984,2318,5,"{""type"":""Point"",""coordinates"":[73.89298462419053,18.51131144537827]}"
4,2886,1106,1488,2034,2348,5,"{""type"":""Point"",""coordinates"":[73.89307934525576,18.511311999746567]}"
5,3027,1108,1532,2086,2380,5,"{""type"":""Point"",""coordinates"":[73.8931740663243,18.511312554067455]}"
6,3027,1128,1534,2082,2415,5,"{""type"":""Point"",""coordinates"":[73.89326878739622,18.51131310834093]}"
7,3075,1124,1538,2122,2472,5,"{""type"":""Point"",""coordinates"":[73.89336350847147,18.511313662566984]}"
8,3075,1112,1548,2226,2562,5,"{""type"":""Point"",""coordinates"":[73.89345822955008,18.511314216745628]}"
9,3058,1152,1550,2178,2518,5,"{""type"":""Point"",""coordinates"":[73.89355295063203,18.511314770876858]}"
10,3058,1176,1584,2154,2494,5,"{""type"":""Point"",""coordinates"":[73.89364767171732,18.511315324960673]}"
11,3045,1188,1584,2176,2486,5,"{""type"":""Point"",""coordinates"":[73.89374239280595,18.51131587899707]}"
12,3045,1176,1600,2176,2554,5,"{""type"":""Point"",""coordinates"":[73.89383711389794,18.511316432986057]}"
13,3077,1180,1620,2198,2556,5,"{""type"":""Point"",""coordinates"":[73.89393183499327,18.51131698692763]}"
14,3077,1192,1632,2244,2622,5,"{""type"":""Point"",""coordinates"":[73.89402655609193,18.511317540821782]}"
15,3036,1188,1620,2250,2645,5,"{""type"":""Point"",""coordinates"":[73.89412127719396,18.511318094668525]}"
16,3036,1160,1584,2178,2578,5,"{""type"":""Point"",""coordinates"":[73.89421599829932,18.511318648467853]}"
17,2974,1154,1552,2118,2420,5,"{""type"":""Point"",""coordinates"":[73.89431071940801,18.511319202219767]}"
18,2974,1150,1560,2142,2457,5,"{""type"":""Point"",""coordinates"":[73.89440544052006,18.511319755924266]}"
19,2725,1042,1366,1842,2070,5,"{""type"":""Point"",""coordinates"":[73.89270104228149,18.511219417383018]}"
20,2650,1024,1380,1850,2062,5,"{""type"":""Point"",""coordinates"":[73.89279576328695,18.511219971890664]}"
21,2650,1046,1408,1882,2129,5,"{""type"":""Point"",""coordinates"":[73.89289048429578,18.511220526350897]}"
22,2886,1102,1528,2038,2382,5,"{""type"":""Point"",""coordinates"":[73.89298520530794,18.51122108076372]}"
23,2886,1176,1572,2148,2495,5,"{""type"":""Point"",""coordinates"":[73.89307992632345,18.511221635129118]}"
24,3027,1152,1568,2130,2479,5,"{""type"":""Point"",""coordinates"":[73.89317464734232,18.51122218944711]}"
25,3027,1142,1560,2136,2529,5,"{""type"":""Point"",""coordinates"":[73.89326936836451,18.511222743717685]}"
26,3075,1158,1588,2178,2532,5,"{""type"":""Point"",""coordinates"":[73.89336408939008,18.511223297940845]}"
27,3075,1148,1572,2188,2557,5,"{""type"":""Point"",""coordinates"":[73.89345881041899,18.511223852116597]}"
28,3058,1130,1562,2222,2546,5,"{""type"":""Point"",""coordinates"":[73.89355353145123,18.511224406244928]}"
