system:index,B11,B2,B3,B4,B8,SCL,.geo
0,5185,8656,7940,7496,6952,9,"{""type"":""Point"",""coordinates"":[73.9035617438159,18.516343310105125]}"
1,5185,8624,7984,7500,6968,9,"{""type"":""Point"",""coordinates"":[73.9036564679881,18.516343859320788]}"
2,5237,8696,8084,7544,7040,9,"{""type"":""Point"",""coordinates"":[73.90375119216361,18.516344408489015]}"
3,5237,8760,8068,7584,7108,9,"{""type"":""Point"",""coordinates"":[73.90384591634246,18.516344957609814]}"
4,6355,10416,9520,8952,8440,9,"{""type"":""Point"",""coordinates"":[73.92499206786172,18.512851605014237]}"
5,6355,10360,9568,8952,8408,9,"{""type"":""Point"",""coordinates"":[73.92508679078753,18.51285214339826]}"
6,6355,10448,9568,8952,8424,9,"{""type"":""Point"",""coordinates"":[73.92518151371657,18.512852681734856]}"
7,6355,10416,9592,9056,8528,9,"{""type"":""Point"",""coordinates"":[73.92527623664884,18.512853220024034]}"
8,6329,10360,9640,9056,8504,9,"{""type"":""Point"",""coordinates"":[73.92537095958438,18.5128537582658]}"
9,6329,10400,9640,9000,8504,9,"{""type"":""Point"",""coordinates"":[73.92546568252318,18.512854296460134]}"
10,6295,10416,9696,9032,8480,9,"{""type"":""Point"",""coordinates"":[73.9255604054652,18.51285483460705]}"
11,6295,10400,9656,9056,8536,9,"{""type"":""Point"",""coordinates"":[73.92565512841051,18.512855372706547]}"
12,6280,10400,9672,9056,8536,9,"{""type"":""Point"",""coordinates"":[73.92574985135903,18.512855910758624]}"
13,6280,10416,9728,9080,8528,9,"{""type"":""Point"",""coordinates"":[73.92584457431083,18.512856448763277]}"
14,6449,10696,9784,9240,8664,9,"{""type"":""Point"",""coordinates"":[73.92915987966764,18.512875249051195]}"
15,6449,10616,9784,9224,8664,9,"{""type"":""Point"",""coordinates"":[73.92925460273618,18.512875785348704]}"
16,6470,10624,9792,9208,8640,9,"{""type"":""Point"",""coordinates"":[73.92934932580796,18.512876321598792]}"
17,6470,10656,9784,9240,8656,9,"{""type"":""Point"",""coordinates"":[73.92944404888297,18.51287685780146]}"
18,6466,10656,9816,9264,8656,9,"{""type"":""Point"",""coordinates"":[73.92953877196123,18.512877393956703]}"
19,6466,10656,9856,9264,8656,9,"{""type"":""Point"",""coordinates"":[73.92963349504272,18.512877930064533]}"
20,6438,10624,9840,9264,8664,9,"{""type"":""Point"",""coordinates"":[73.92972821812744,18.51287846612494]}"
21,6438,10736,9840,9224,8696,9,"{""type"":""Point"",""coordinates"":[73.9298229412154,18.51287900213792]}"
22,6381,10744,9856,9280,8712,9,"{""type"":""Point"",""coordinates"":[73.92991766430661,18.512879538103483]}"
23,6381,10672,9896,9264,8704,9,"{""type"":""Point"",""coordinates"":[73.93001238740105,18.512880074021627]}"
24,6418,10696,9920,9264,8776,9,"{""type"":""Point"",""coordinates"":[73.93010711049871,18.512880609892346]}"
25,6418,10696,9920,9288,8768,9,"{""type"":""Point"",""coordinates"":[73.93020183359961,18.512881145715646]}"
26,6419,10744,9960,9264,8792,9,"{""type"":""Point"",""coordinates"":[73.93029655670377,18.51288168149153]}"
27,6324,10384,9584,8952,8456,9,"{""type"":""Point"",""coordinates"":[73.92499263222943,18.51276123944778]}"
28,6324,10400,9568,8984,8408,9,"{""type"":""Point"",""coordinates"":[73.92508735510553,18.512761777828988]}"
29,6333,10360,9600,8992,8456,9,"{""type"":""Point"",""coordinates"":[73.92518207798487,18.512762316162775]}"
30,6333,10312,9640,9056,8504,9,"{""type"":""Point"",""coordinates"":[73.92527680086744,18.512762854449136]}"
31,6311,10336,9752,9032,8480,9,"{""type"":""Point"",""coordinates"":[73.92537152375327,18.512763392688083]}"
32,6311,10272,9696,9016,8440,9,"{""type"":""Point"",""coordinates"":[73.92546624664236,18.51276393087961]}"
33,6297,10280,9672,9096,8440,9,"{""type"":""Point"",""coordinates"":[73.9255609695347,18.512764469023715]}"
34,6297,10312,9672,9096,8456,9,"{""type"":""Point"",""coordinates"":[73.92565569243027,18.5127650071204]}"
35,6296,10400,9640,9096,8456,9,"{""type"":""Point"",""coordinates"":[73.92575041532912,18.512765545169664]}"
36,6296,10400,9648,9128,8488,9,"{""type"":""Point"",""coordinates"":[73.9258451382312,18.51276608317151]}"
37,6434,10736,9840,9224,8664,9,"{""type"":""Point"",""coordinates"":[73.92916044184831,18.512784883361185]}"
38,6434,10696,9816,9200,8640,9,"{""type"":""Point"",""coordinates"":[73.92925516486716,18.512785419655888]}"
39,6440,10696,9816,9184,8640,9,"{""type"":""Point"",""coordinates"":[73.92934988788922,18.512785955903176]}"
40,6440,10656,9808,9224,8640,9,"{""type"":""Point"",""coordinates"":[73.92944461091453,18.51278649210304]}"
41,6436,10624,9856,9224,8664,9,"{""type"":""Point"",""coordinates"":[73.92953933394308,18.512787028255485]}"
42,6436,10624,9896,9240,8696,9,"{""type"":""Point"",""coordinates"":[73.92963405697486,18.51278756436051]}"
43,6434,10656,9832,9264,8664,9,"{""type"":""Point"",""coordinates"":[73.92972878000988,18.512788100418113]}"
44,6434,10720,9856,9240,8640,9,"{""type"":""Point"",""coordinates"":[73.92982350304814,18.512788636428297]}"
45,6408,10744,9904,9280,8688,9,"{""type"":""Point"",""coordinates"":[73.92991822608964,18.51278917239106]}"
46,6408,10696,9896,9328,8728,9,"{""type"":""Point"",""coordinates"":[73.93001294913438,18.512789708306403]}"
47,6424,10696,9904,9328,8736,9,"{""type"":""Point"",""coordinates"":[73.93010767218233,18.512790244174326]}"
48,6424,10696,9928,9336,8736,9,"{""type"":""Point"",""coordinates"":[73.93020239523354,18.512790779994823]}"
49,6434,10696,9984,9320,8744,9,"{""type"":""Point"",""coordinates"":[73.93029711828797,18.5127913157679]}"
50,6324,10352,9616,8984,8504,9,"{""type"":""Point"",""coordinates"":[73.9249931965939,18.512670873880438]}"
51,6324,10352,9616,9032,8440,9,"{""type"":""Point"",""coordinates"":[73.92508791942028,18.51267141225883]}"
52,6333,10368,9616,9032,8400,9,"{""type"":""Point"",""coordinates"":[73.92518264224991,18.512671950589805]}"
53,6333,10312,9632,8992,8456,9,"{""type"":""Point"",""coordinates"":[73.92527736508279,18.512672488873356]}"
54,6311,10360,9680,9056,8400,9,"{""type"":""Point"",""coordinates"":[73.92537208791892,18.512673027109493]}"
55,6311,10264,9656,9056,8376,9,"{""type"":""Point"",""coordinates"":[73.92546681075831,18.512673565298204]}"
56,6297,10352,9648,9128,8400,9,"{""type"":""Point"",""coordinates"":[73.92556153360093,18.5126741034395]}"
57,6297,10368,9616,9096,8392,9,"{""type"":""Point"",""coordinates"":[73.9256562564468,18.512674641533373]}"
58,6296,10416,9600,9072,8400,9,"{""type"":""Point"",""coordinates"":[73.92575097929594,18.512675179579823]}"
59,6296,10448,9640,9056,8472,9,"{""type"":""Point"",""coordinates"":[73.92584570214831,18.51267571757886]}"
60,6293,10312,9616,9056,8400,9,"{""type"":""Point"",""coordinates"":[73.92499376095512,18.51258050831222]}"
61,6293,10312,9616,9032,8376,9,"{""type"":""Point"",""coordinates"":[73.92508848373178,18.5125810466878]}"
62,6321,10336,9552,9000,8392,9,"{""type"":""Point"",""coordinates"":[73.92518320651172,18.51258158501596]}"
63,6321,10312,9552,9032,8376,9,"{""type"":""Point"",""coordinates"":[73.92527792929488,18.5125821232967]}"
64,6340,10368,9552,9112,8392,9,"{""type"":""Point"",""coordinates"":[73.92537265208132,18.51258266153002]}"
65,6340,10360,9552,9056,8336,9,"{""type"":""Point"",""coordinates"":[73.92546737487098,18.51258319971592]}"
66,6354,10368,9512,9120,8400,9,"{""type"":""Point"",""coordinates"":[73.92556209766391,18.5125837378544]}"
67,6354,10384,9552,9096,8424,9,"{""type"":""Point"",""coordinates"":[73.92565682046009,18.51258427594546]}"
68,6335,10400,9584,9056,8440,9,"{""type"":""Point"",""coordinates"":[73.92575154325951,18.512584813989104]}"
69,6335,10456,9616,9096,8456,9,"{""type"":""Point"",""coordinates"":[73.92584626606217,18.512585351985326]}"
70,6293,10368,9552,9056,8360,9,"{""type"":""Point"",""coordinates"":[73.92499432531307,18.51249014274312]}"
71,6293,10360,9552,9056,8392,9,"{""type"":""Point"",""coordinates"":[73.92508904804005,18.51249068111589]}"
72,6321,10312,9568,9056,8400,9,"{""type"":""Point"",""coordinates"":[73.92518377077026,18.512491219441234]}"
73,6321,10312,9552,9032,8400,9,"{""type"":""Point"",""coordinates"":[73.92527849350373,18.51249175771916]}"
74,6340,10352,9504,9064,8424,9,"{""type"":""Point"",""coordinates"":[73.92537321624044,18.51249229594967]}"
75,6340,10384,9496,9096,8392,9,"{""type"":""Point"",""coordinates"":[73.92546793898042,18.512492834132757]}"
76,6354,10312,9480,9072,8424,9,"{""type"":""Point"",""coordinates"":[73.92556266172365,18.512493372268427]}"
77,6354,10408,9552,9064,8456,9,"{""type"":""Point"",""coordinates"":[73.92565738447011,18.512493910356678]}"
78,6335,10440,9552,9056,8456,9,"{""type"":""Point"",""coordinates"":[73.92575210721984,18.512494448397508]}"
