system:index,B11,B2,B3,B4,B8,SCL,.geo
0,1463,254,494,435,2031,4,"{""type"":""Point"",""coordinates"":[73.86676799767194,18.536730117130364]}"
1,1486,257,498,454,1835,4,"{""type"":""Point"",""coordinates"":[73.86686273188127,18.53673068537662]}"
2,1486,256,497,463,1907,4,"{""type"":""Point"",""coordinates"":[73.86695746609405,18.536731253575393]}"
3,1492,277,496,455,1947,4,"{""type"":""Point"",""coordinates"":[73.86705220031024,18.53673182172669]}"
4,1492,253,505,436,1955,4,"{""type"":""Point"",""coordinates"":[73.86714693452988,18.536732389830494]}"
5,1520,211,515,350,2768,4,"{""type"":""Point"",""coordinates"":[73.8665791251171,18.53663861694228]}"
6,1468,233,506,393,2513,4,"{""type"":""Point"",""coordinates"":[73.86667385926981,18.536639185280535]}"
7,1468,240,491,424,1990,4,"{""type"":""Point"",""coordinates"":[73.86676859342595,18.536639753571308]}"
8,1493,258,483,438,1854,4,"{""type"":""Point"",""coordinates"":[73.86686332758552,18.5366403218146]}"
9,1493,258,504,482,1891,4,"{""type"":""Point"",""coordinates"":[73.86695806174852,18.536640890010403]}"
10,1437,263,493,485,1726,4,"{""type"":""Point"",""coordinates"":[73.86705279591494,18.536641458158734]}"
11,1437,239,447,420,1782,4,"{""type"":""Point"",""coordinates"":[73.8671475300848,18.536642026259575]}"
12,1334,245,493,446,1851,4,"{""type"":""Point"",""coordinates"":[73.86724226425807,18.536642594312937]}"
13,1520,315,522,436,2353,4,"{""type"":""Point"",""coordinates"":[73.86648498686775,18.536547685005498]}"
14,1520,284,523,417,2365,4,"{""type"":""Point"",""coordinates"":[73.86657972096724,18.53654825338827]}"
15,1468,224,512,407,2181,4,"{""type"":""Point"",""coordinates"":[73.86667445507017,18.536548821723557]}"
16,1468,223,465,417,1858,4,"{""type"":""Point"",""coordinates"":[73.86676918917654,18.536549390011363]}"
17,1493,241,434,416,1858,4,"{""type"":""Point"",""coordinates"":[73.86686392328633,18.536549958251687]}"
18,1493,282,478,466,1819,4,"{""type"":""Point"",""coordinates"":[73.86695865739955,18.53655052644453]}"
19,1437,292,433,489,1580,4,"{""type"":""Point"",""coordinates"":[73.8670533915162,18.53655109458989]}"
20,1437,247,458,444,1698,4,"{""type"":""Point"",""coordinates"":[73.86714812563628,18.536551662687767]}"
21,1334,243,440,424,1793,4,"{""type"":""Point"",""coordinates"":[73.86724285975977,18.536552230738163]}"
22,1334,230,424,389,1709,4,"{""type"":""Point"",""coordinates"":[73.8673375938867,18.536552798741077]}"
23,1513,266,516,444,2342,4,"{""type"":""Point"",""coordinates"":[73.86658031681397,18.536457889833375]}"
24,1507,212,522,366,2332,4,"{""type"":""Point"",""coordinates"":[73.86667505086712,18.536458458165697]}"
25,1507,221,525,389,2136,4,"{""type"":""Point"",""coordinates"":[73.8667697849237,18.536459026450533]}"
26,1461,212,503,383,2372,4,"{""type"":""Point"",""coordinates"":[73.86686451898372,18.53645959468789]}"
27,1461,239,503,463,2269,4,"{""type"":""Point"",""coordinates"":[73.86695925304716,18.536460162877766]}"
28,1386,245,423,427,1757,4,"{""type"":""Point"",""coordinates"":[73.86705398711402,18.536460731020167]}"
29,1386,224,400,357,1732,4,"{""type"":""Point"",""coordinates"":[73.86714872118434,18.536461299115075]}"
30,1329,235,439,407,1790,4,"{""type"":""Point"",""coordinates"":[73.86724345525806,18.536461867162508]}"
31,1329,226,461,396,1835,4,"{""type"":""Point"",""coordinates"":[73.8673381893352,18.53646243516246]}"
32,1507,237,504,380,2358,4,"{""type"":""Point"",""coordinates"":[73.86667564666062,18.536368094606953]}"
33,1507,239,514,383,2271,4,"{""type"":""Point"",""coordinates"":[73.86677038066743,18.53636866288883]}"
34,1461,218,481,378,2266,4,"{""type"":""Point"",""coordinates"":[73.86686511467767,18.53636923112322]}"
35,1461,215,484,308,2320,4,"{""type"":""Point"",""coordinates"":[73.86695984869132,18.53636979931013]}"
36,1386,178,437,296,1974,4,"{""type"":""Point"",""coordinates"":[73.86705458270843,18.53637036744956]}"
37,1386,196,424,360,1986,4,"{""type"":""Point"",""coordinates"":[73.86714931672896,18.53637093554151]}"
38,1329,227,477,393,1936,4,"{""type"":""Point"",""coordinates"":[73.8672440507529,18.536371503585972]}"
39,1329,219,488,401,1854,4,"{""type"":""Point"",""coordinates"":[73.86733878478029,18.536372071582957]}"
40,1432,213,499,370,2148,4,"{""type"":""Point"",""coordinates"":[73.86677097640772,18.53627829932624]}"
41,1414,197,413,348,1930,4,"{""type"":""Point"",""coordinates"":[73.8668657103682,18.536278867557666]}"
42,1414,200,415,355,1999,4,"{""type"":""Point"",""coordinates"":[73.8669604443321,18.53627943574161]}"
43,1338,162,465,335,2039,4,"{""type"":""Point"",""coordinates"":[73.86705517829941,18.536280003878076]}"
44,1338,198,476,389,2097,4,"{""type"":""Point"",""coordinates"":[73.86714991227015,18.53628057196706]}"
45,1287,230,478,379,1964,4,"{""type"":""Point"",""coordinates"":[73.86724464624433,18.53628114000856]}"
46,1287,237,478,423,1913,4,"{""type"":""Point"",""coordinates"":[73.86733938022194,18.536281708002576]}"
47,1432,220,497,389,2053,4,"{""type"":""Point"",""coordinates"":[73.8667715721446,18.536187935762772]}"
48,1414,199,433,366,2066,4,"{""type"":""Point"",""coordinates"":[73.8668663060553,18.53618850399123]}"
49,1414,184,461,373,2133,4,"{""type"":""Point"",""coordinates"":[73.86696103996941,18.536189072172206]}"
50,1338,196,466,379,2042,4,"{""type"":""Point"",""coordinates"":[73.86705577388696,18.53618964030571]}"
51,1338,214,469,388,2002,4,"{""type"":""Point"",""coordinates"":[73.86715050780792,18.536190208391723]}"
52,1287,208,447,379,1902,4,"{""type"":""Point"",""coordinates"":[73.86724524173233,18.53619077643026]}"
53,1393,250,481,409,1964,4,"{""type"":""Point"",""coordinates"":[73.86677216787805,18.53609757219842]}"
54,1410,216,456,370,2048,4,"{""type"":""Point"",""coordinates"":[73.86686690173896,18.536098140423913]}"
55,1410,182,475,354,2238,4,"{""type"":""Point"",""coordinates"":[73.8669616356033,18.536098708601926]}"
56,1345,204,455,357,2120,4,"{""type"":""Point"",""coordinates"":[73.86705636947107,18.53609927673246]}"
57,1345,216,452,368,1832,4,"{""type"":""Point"",""coordinates"":[73.86715110334227,18.53609984481551]}"
58,1311,193,426,342,1808,4,"{""type"":""Point"",""coordinates"":[73.8672458372169,18.536100412851084]}"
59,1393,248,484,437,1802,4,"{""type"":""Point"",""coordinates"":[73.86667802980037,18.53600664036318]}"
60,1393,246,478,456,1799,4,"{""type"":""Point"",""coordinates"":[73.86677276360807,18.536007208633187]}"
61,1410,198,484,387,1908,4,"{""type"":""Point"",""coordinates"":[73.86686749741921,18.536007776855715]}"
62,1410,171,471,322,2336,4,"{""type"":""Point"",""coordinates"":[73.86696223123379,18.536008345030762]}"
63,1345,208,478,320,2468,4,"{""type"":""Point"",""coordinates"":[73.86705696505176,18.53600891315833]}"
64,1345,210,431,350,1808,4,"{""type"":""Point"",""coordinates"":[73.86715169887319,18.536009481238416]}"
65,1679,139,467,265,2678,4,"{""type"":""Point"",""coordinates"":[73.89027385341251,18.535062301980506]}"
66,1369,170,521,291,3078,4,"{""type"":""Point"",""coordinates"":[73.89036858746773,18.53506285839278]}"
67,1527,146,482,272,2840,4,"{""type"":""Point"",""coordinates"":[73.89027443675442,18.534971937675838]}"
