system:index,B11,B2,B3,B4,B8,SCL,.geo
0,97,227,368,170,100,6,"{""type"":""Point"",""coordinates"":[73.55892010170632,18.35075166921512]}"
1,98,218,347,166,94,6,"{""type"":""Point"",""coordinates"":[73.55901472254952,18.350752384821295]}"
2,98,235,343,179,96,6,"{""type"":""Point"",""coordinates"":[73.55910934339707,18.350753100380512]}"
3,96,204,339,161,101,6,"{""type"":""Point"",""coordinates"":[73.55920396424895,18.350753815892787]}"
4,96,214,382,173,102,6,"{""type"":""Point"",""coordinates"":[73.55929858510517,18.350754531358103]}"
5,97,196,361,167,98,6,"{""type"":""Point"",""coordinates"":[73.55892085112544,18.35066131485571]}"
6,98,250,343,163,95,6,"{""type"":""Point"",""coordinates"":[73.55901547191947,18.350662030458114]}"
7,98,208,354,170,95,6,"{""type"":""Point"",""coordinates"":[73.55911009271784,18.35066274601357]}"
8,96,187,351,170,96,6,"{""type"":""Point"",""coordinates"":[73.55920471352057,18.35066346152207]}"
9,96,218,362,169,96,6,"{""type"":""Point"",""coordinates"":[73.55929933432763,18.350664176983624]}"
10,102,209,349,169,96,6,"{""type"":""Point"",""coordinates"":[73.5589216005402,18.350570960495414]}"
11,96,241,354,182,99,6,"{""type"":""Point"",""coordinates"":[73.55901622128506,18.350571676094056]}"
12,96,214,364,155,96,6,"{""type"":""Point"",""coordinates"":[73.55911084203429,18.35057239164574]}"
13,95,205,344,171,103,6,"{""type"":""Point"",""coordinates"":[73.55920546278783,18.350573107150478]}"
14,95,235,343,159,96,6,"{""type"":""Point"",""coordinates"":[73.55930008354572,18.350573822608265]}"
15,102,218,347,169,97,6,"{""type"":""Point"",""coordinates"":[73.55892234995062,18.35048060613423]}"
16,96,209,370,162,100,6,"{""type"":""Point"",""coordinates"":[73.55901697064633,18.350481321729102]}"
17,96,208,348,159,97,6,"{""type"":""Point"",""coordinates"":[73.55911159134638,18.350482037277022]}"
18,95,221,358,162,96,6,"{""type"":""Point"",""coordinates"":[73.55920621205077,18.350482752777992]}"
19,95,245,354,163,99,6,"{""type"":""Point"",""coordinates"":[73.55930083275949,18.35048346823201]}"
20,97,205,349,164,94,6,"{""type"":""Point"",""coordinates"":[73.55892309935669,18.350390251772165]}"
21,90,209,351,159,95,6,"{""type"":""Point"",""coordinates"":[73.55901772000324,18.350390967363268]}"
22,90,214,343,166,103,6,"{""type"":""Point"",""coordinates"":[73.55911234065412,18.35039168290742]}"
23,94,232,349,160,103,6,"{""type"":""Point"",""coordinates"":[73.55920696130936,18.350392398404622]}"
24,94,250,343,159,95,6,"{""type"":""Point"",""coordinates"":[73.55930158196891,18.350393113854874]}"
25,283,320,457,355,326,3,"{""type"":""Point"",""coordinates"":[73.92208088222374,18.539041924724177]}"
26,260,308,444,357,343,3,"{""type"":""Point"",""coordinates"":[73.92217561948165,18.539042465301467]}"
27,260,350,461,363,341,3,"{""type"":""Point"",""coordinates"":[73.92227035674283,18.539043005831267]}"
28,268,332,482,372,354,3,"{""type"":""Point"",""coordinates"":[73.92236509400728,18.539043546313575]}"
29,268,314,490,355,338,3,"{""type"":""Point"",""coordinates"":[73.92245983127498,18.539044086748387]}"
30,274,322,482,344,334,3,"{""type"":""Point"",""coordinates"":[73.92255456854595,18.53904462713571]}"
31,274,335,473,348,329,3,"{""type"":""Point"",""coordinates"":[73.92264930582017,18.53904516747554]}"
32,253,322,466,356,320,3,"{""type"":""Point"",""coordinates"":[73.92274404309765,18.539045707767876]}"
33,251,321,469,360,349,3,"{""type"":""Point"",""coordinates"":[73.92208144897836,18.538951559494496]}"
34,245,338,465,362,358,3,"{""type"":""Point"",""coordinates"":[73.92217618618649,18.53895210006897]}"
35,245,324,482,372,352,3,"{""type"":""Point"",""coordinates"":[73.92227092339789,18.53895264059594]}"
36,255,348,469,378,354,3,"{""type"":""Point"",""coordinates"":[73.92236566061254,18.538953181075428]}"
37,255,324,469,362,361,3,"{""type"":""Point"",""coordinates"":[73.92246039783046,18.538953721507422]}"
38,256,290,465,346,346,3,"{""type"":""Point"",""coordinates"":[73.92255513505162,18.538954261891924]}"
39,256,311,469,355,335,3,"{""type"":""Point"",""coordinates"":[73.92264987227605,18.538954802228933]}"
40,262,339,467,362,333,3,"{""type"":""Point"",""coordinates"":[73.92274460950375,18.53895534251845]}"
41,251,315,477,365,359,3,"{""type"":""Point"",""coordinates"":[73.92208201572971,18.538861194263937]}"
42,245,324,480,365,365,3,"{""type"":""Point"",""coordinates"":[73.92217675288806,18.53886173483559]}"
43,245,340,484,377,328,3,"{""type"":""Point"",""coordinates"":[73.92227149004968,18.538862275359744]}"
44,255,329,451,378,325,3,"{""type"":""Point"",""coordinates"":[73.92236622721454,18.53886281583641]}"
45,255,337,469,367,379,3,"{""type"":""Point"",""coordinates"":[73.92246096438267,18.53886335626558]}"
46,256,337,475,359,364,3,"{""type"":""Point"",""coordinates"":[73.92255570155405,18.538863896647264]}"
47,256,321,475,368,352,3,"{""type"":""Point"",""coordinates"":[73.92265043872871,18.538864436981452]}"
48,262,329,480,373,357,3,"{""type"":""Point"",""coordinates"":[73.92274517590661,18.53886497726815]}"
49,268,324,484,357,361,6,"{""type"":""Point"",""coordinates"":[73.92208258247783,18.538770829032504]}"
50,287,311,483,364,371,6,"{""type"":""Point"",""coordinates"":[73.92217731958638,18.538771369601328]}"
51,287,317,483,378,359,6,"{""type"":""Point"",""coordinates"":[73.9222720566982,18.538771910122666]}"
52,263,332,459,378,363,6,"{""type"":""Point"",""coordinates"":[73.92236679381328,18.538772450596504]}"
53,263,329,475,369,383,6,"{""type"":""Point"",""coordinates"":[73.92246153093163,18.53877299102286]}"
54,278,326,483,369,362,6,"{""type"":""Point"",""coordinates"":[73.92255626805321,18.53877353140172]}"
55,278,332,488,380,374,6,"{""type"":""Point"",""coordinates"":[73.92265100517808,18.53877407173309]}"
56,252,347,488,378,374,6,"{""type"":""Point"",""coordinates"":[73.92274574230619,18.538774612016965]}"
57,268,321,487,365,353,6,"{""type"":""Point"",""coordinates"":[73.92208314922267,18.53868046380018]}"
58,287,318,487,360,352,6,"{""type"":""Point"",""coordinates"":[73.92217788628145,18.538681004366182]}"
59,287,291,482,359,357,6,"{""type"":""Point"",""coordinates"":[73.92227262334347,18.5386815448847]}"
60,263,338,481,375,363,6,"{""type"":""Point"",""coordinates"":[73.92236736040876,18.53868208535572]}"
61,263,328,477,383,339,6,"{""type"":""Point"",""coordinates"":[73.92246209747732,18.538682625779256]}"
62,278,312,477,372,333,6,"{""type"":""Point"",""coordinates"":[73.92255683454913,18.538683166155295]}"
63,278,347,489,371,372,6,"{""type"":""Point"",""coordinates"":[73.9226515716242,18.538683706483845]}"
64,252,360,487,371,387,6,"{""type"":""Point"",""coordinates"":[73.92274630870253,18.538684246764902]}"
65,452,406,565,514,479,10,"{""type"":""Point"",""coordinates"":[73.79808936285896,18.603537261722646]}"
66,639,418,563,497,477,10,"{""type"":""Point"",""coordinates"":[73.79818413163454,18.603537866494705]}"
67,538,436,576,526,501,10,"{""type"":""Point"",""coordinates"":[73.79808999715684,18.603446901022192]}"
68,430,450,563,497,483,10,"{""type"":""Point"",""coordinates"":[73.79818476588244,18.603447505791106]}"
69,538,423,572,519,436,10,"{""type"":""Point"",""coordinates"":[73.79809063145107,18.603356540320856]}"
70,430,411,567,497,450,10,"{""type"":""Point"",""coordinates"":[73.7981854001267,18.60335714508662]}"
