system:index,B11,B2,B3,B4,B8,SCL,.geo
0,215,400,404,250,278,6,"{""type"":""Point"",""coordinates"":[73.55892010170632,18.35075166921512]}"
1,216,400,431,249,279,6,"{""type"":""Point"",""coordinates"":[73.55901472254952,18.350752384821295]}"
2,216,408,410,249,276,6,"{""type"":""Point"",""coordinates"":[73.55910934339707,18.350753100380512]}"
3,220,417,405,254,275,6,"{""type"":""Point"",""coordinates"":[73.55920396424895,18.350753815892787]}"
4,220,436,426,250,270,6,"{""type"":""Point"",""coordinates"":[73.55929858510517,18.350754531358103]}"
5,215,421,430,243,273,6,"{""type"":""Point"",""coordinates"":[73.55892085112544,18.35066131485571]}"
6,216,404,417,249,274,6,"{""type"":""Point"",""coordinates"":[73.55901547191947,18.350662030458114]}"
7,216,427,417,250,267,6,"{""type"":""Point"",""coordinates"":[73.55911009271784,18.35066274601357]}"
8,220,412,431,256,259,6,"{""type"":""Point"",""coordinates"":[73.55920471352057,18.35066346152207]}"
9,220,429,394,252,253,6,"{""type"":""Point"",""coordinates"":[73.55929933432763,18.350664176983624]}"
10,216,408,430,241,269,6,"{""type"":""Point"",""coordinates"":[73.5589216005402,18.350570960495414]}"
11,216,430,431,257,262,6,"{""type"":""Point"",""coordinates"":[73.55901622128506,18.350571676094056]}"
12,216,393,417,257,260,6,"{""type"":""Point"",""coordinates"":[73.55911084203429,18.35057239164574]}"
13,219,404,438,257,260,6,"{""type"":""Point"",""coordinates"":[73.55920546278783,18.350573107150478]}"
14,219,444,417,243,253,6,"{""type"":""Point"",""coordinates"":[73.55930008354572,18.350573822608265]}"
15,216,412,410,247,266,6,"{""type"":""Point"",""coordinates"":[73.55892234995062,18.35048060613423]}"
16,216,423,423,261,254,6,"{""type"":""Point"",""coordinates"":[73.55901697064633,18.350481321729102]}"
17,216,413,401,257,256,6,"{""type"":""Point"",""coordinates"":[73.55911159134638,18.350482037277022]}"
18,219,404,431,264,268,6,"{""type"":""Point"",""coordinates"":[73.55920621205077,18.350482752777992]}"
19,219,408,446,238,269,6,"{""type"":""Point"",""coordinates"":[73.55930083275949,18.35048346823201]}"
20,212,448,394,257,265,6,"{""type"":""Point"",""coordinates"":[73.55892309935669,18.350390251772165]}"
21,212,428,414,251,255,6,"{""type"":""Point"",""coordinates"":[73.55901772000324,18.350390967363268]}"
22,212,413,408,259,259,6,"{""type"":""Point"",""coordinates"":[73.55911234065412,18.35039168290742]}"
23,213,390,405,255,270,6,"{""type"":""Point"",""coordinates"":[73.55920696130936,18.350392398404622]}"
24,213,369,423,242,272,6,"{""type"":""Point"",""coordinates"":[73.55930158196891,18.350393113854874]}"
25,376,680,728,613,672,2,"{""type"":""Point"",""coordinates"":[73.92208088222374,18.539041924724177]}"
26,347,689,728,621,669,2,"{""type"":""Point"",""coordinates"":[73.92217561948165,18.539042465301467]}"
27,347,698,727,588,647,2,"{""type"":""Point"",""coordinates"":[73.92227035674283,18.539043005831267]}"
28,384,654,741,601,628,2,"{""type"":""Point"",""coordinates"":[73.92236509400728,18.539043546313575]}"
29,384,684,724,578,637,2,"{""type"":""Point"",""coordinates"":[73.92245983127498,18.539044086748387]}"
30,357,648,724,583,636,2,"{""type"":""Point"",""coordinates"":[73.92255456854595,18.53904462713571]}"
31,357,635,720,587,625,2,"{""type"":""Point"",""coordinates"":[73.92264930582017,18.53904516747554]}"
32,346,679,720,567,628,2,"{""type"":""Point"",""coordinates"":[73.92274404309765,18.539045707767876]}"
33,366,677,717,598,652,3,"{""type"":""Point"",""coordinates"":[73.92208144897836,18.538951559494496]}"
34,352,684,747,602,671,2,"{""type"":""Point"",""coordinates"":[73.92217618618649,18.53895210006897]}"
35,352,674,736,587,662,2,"{""type"":""Point"",""coordinates"":[73.92227092339789,18.53895264059594]}"
36,335,702,713,597,641,2,"{""type"":""Point"",""coordinates"":[73.92236566061254,18.538953181075428]}"
